도,시군,품목,작기,농가명,날짜,평균 : 온도_외부,최대 : 일일누적일사량,최대 : 강우감지,평균 : 온도_내부,평균 : 상대습도_내부,평균 : 잔존이산화탄소(CO2),평균 : 토양온도,합계 : 결측치-일사량추정
전남,장흥,완숙토마토,1,26,2023-01-14,10.19,541,0,15.81,98.23,,,
전남,장흥,완숙토마토,1,26,2023-01-15,3.39,199,0,13.63,99.25,,,
전남,장흥,완숙토마토,1,26,2023-01-16,0.55,1168,0,15.54,98.43,,,
전남,장흥,완숙토마토,1,26,2023-01-17,0.74,1177,0,15.63,99.35,,,
전남,장흥,완숙토마토,1,26,2023-01-18,1.22,809,0,15.27,98.97,,,
전남,장흥,완숙토마토,1,26,2023-01-19,0.87,1167,0,15.8,99.19,,,
전남,장흥,완숙토마토,1,26,2023-01-20,1.58,1112,0,15.16,99.21,,,
전남,장흥,완숙토마토,1,26,2023-01-21,-0.34,1211,0,15.86,99.14,,,
전남,장흥,완숙토마토,1,26,2023-01-22,1.62,275,0,14.88,99.3,,,
전남,장흥,완숙토마토,1,26,2023-01-23,4.09,1062,0,15.95,98.61,,,
전남,장흥,완숙토마토,1,26,2023-01-24,-5.68,603,0,13.51,98.92,,,
전남,장흥,완숙토마토,1,26,2023-01-25,-6.82,1326,0,15.55,99.04,,,
전남,장흥,완숙토마토,1,26,2023-01-26,-0.87,778,0,15.25,99.44,,,
전남,장흥,완숙토마토,1,26,2023-01-27,-0.96,951,0,15.38,99.12,,,
전남,장흥,완숙토마토,1,26,2023-01-28,-1,1133,0,15.75,99.17,,,
전남,장흥,완숙토마토,1,26,2023-01-29,1.61,1297,0,16.04,99.15,,,
전남,장흥,완숙토마토,1,26,2023-01-30,2.43,1334,0,16.06,98.82,,,
전남,장흥,완숙토마토,1,26,2023-01-31,0.65,1168,0,16,99.21,,,
전남,장흥,완숙토마토,1,26,2023-02-01,4.5,1172,0,15.98,99.2,,,
전남,장흥,완숙토마토,1,26,2023-02-02,1.9,1092,0,15.73,99.08,,,
전남,장흥,완숙토마토,1,26,2023-02-03,2.03,1286,0,15.96,99.22,,,
전남,장흥,완숙토마토,1,26,2023-02-04,2.54,1309,0,16,99.16,,,
전남,장흥,완숙토마토,1,26,2023-02-05,1.84,1420,0,16.12,99.15,,,
전남,장흥,완숙토마토,1,26,2023-02-06,2.53,697,0,15.64,99.42,,,
전남,장흥,완숙토마토,1,26,2023-02-07,6.33,1274,0,15.93,98.88,,,
전남,장흥,완숙토마토,1,26,2023-02-08,6.52,1381,0,16.25,99.15,,,
전남,장흥,완숙토마토,1,26,2023-02-09,5.43,618,0,15.32,99.33,,,
전남,장흥,완숙토마토,1,26,2023-02-10,6.13,1127,0,16.13,99.06,,,
전남,장흥,완숙토마토,1,26,2023-02-11,4.01,589,0,15.39,99.43,,,
전남,장흥,완숙토마토,1,26,2023-02-12,4.68,547,0,15.14,99.34,,,
전남,장흥,완숙토마토,1,26,2023-02-13,7.67,640,0,15.54,98.93,,,
전남,장흥,완숙토마토,1,26,2023-02-14,4.48,1468,0,16.23,98.95,,,
전남,장흥,완숙토마토,1,26,2023-02-15,3.66,613,0,15.2,99.32,,,
전남,장흥,완숙토마토,1,26,2023-02-16,5.3,746,0,15.84,98.53,,,
전남,장흥,완숙토마토,1,26,2023-02-17,3.82,563,0,15.08,99.34,,,
전남,장흥,완숙토마토,1,26,2023-02-18,8.14,232,0,15.07,99.97,,,
전남,장흥,완숙토마토,1,26,2023-02-19,6.64,890,0,15.3,98.25,,,
전남,장흥,완숙토마토,1,26,2023-02-20,3.25,1476,0,16,99.23,,,
전남,장흥,완숙토마토,1,26,2023-02-21,0.87,1588,0,16.2,99.36,,,
전남,장흥,완숙토마토,1,26,2023-02-22,3.51,1293,0,16.3,99.32,,,
전남,장흥,완숙토마토,1,26,2023-02-23,6.55,1616,0,16.65,98.79,,,
전남,장흥,완숙토마토,1,26,2023-02-24,7.92,1458,0,16.43,98.63,,,
전남,장흥,완숙토마토,1,26,2023-02-25,2.96,1713,0,16.29,99,,,
전남,장흥,완숙토마토,1,26,2023-02-26,3.7,1756,0,16.63,99.33,,,
전남,장흥,완숙토마토,1,26,2023-02-27,4.05,1767,0,16.77,99.18,,,
전남,장흥,완숙토마토,1,26,2023-02-28,5.85,1727,0,17.39,95.89,,,
전남,장흥,완숙토마토,1,26,2023-03-01,8.64,941,0,16.02,89.78,,,
전남,장흥,완숙토마토,1,26,2023-03-02,4.75,1824,0,16.95,82.05,,,
전남,장흥,완숙토마토,1,26,2023-03-03,6.16,1721,0,17.46,81.31,,,
전남,장흥,완숙토마토,1,26,2023-03-04,7.83,1530,0,16.97,81.71,,,
전남,장흥,완숙토마토,1,26,2023-03-05,7.2,1597,0,17.06,80.7,,,
전남,장흥,완숙토마토,1,26,2023-03-06,8.36,1771,0,17.23,79.4,,,
전남,장흥,완숙토마토,1,26,2023-03-07,10,1614,0,17.25,80.22,,,
전남,장흥,완숙토마토,1,26,2023-03-08,10.63,1585,0,17.33,81.35,,,
전남,장흥,완숙토마토,1,26,2023-03-09,15.08,1501,0,17.88,84.27,,,
전남,장흥,완숙토마토,1,26,2023-03-10,11.2,1689,0,17.57,80.58,,,
전남,장흥,완숙토마토,1,26,2023-03-11,10.8,1406,0,17.37,87.32,,,
전남,장흥,완숙토마토,1,26,2023-03-12,9.55,364,0,15.73,96.87,,,
전남,장흥,완숙토마토,1,26,2023-03-13,5.07,2015,0,17.34,80.66,,,
전남,장흥,완숙토마토,1,26,2023-03-14,5.68,1954,0,17.31,80.56,,,
전남,장흥,완숙토마토,1,26,2023-03-15,12.08,1959,0,18.05,79.45,,,
전남,장흥,완숙토마토,1,26,2023-03-16,10.65,1897,0,17.3,79.38,,,
전남,장흥,완숙토마토,1,26,2023-03-17,8.91,677,0,15.66,92.64,,,
전남,장흥,완숙토마토,1,26,2023-03-18,11.09,1950,0,17.27,82.44,,,
전남,장흥,완숙토마토,1,26,2023-03-19,10.34,1950,0,17.42,81.95,,,
전남,장흥,완숙토마토,1,26,2023-03-20,8.65,1675,0,17.09,83.39,,,
전남,장흥,완숙토마토,1,26,2023-03-21,12.78,881,0,16.33,88.3,,,
전남,장흥,완숙토마토,1,26,2023-03-22,13.47,316,0,16.23,96.64,,,
전남,장흥,완숙토마토,1,26,2023-03-23,15.45,541,0,17.33,95.09,,,
전남,장흥,완숙토마토,1,26,2023-03-24,9.83,210,0,15.12,97.88,,,
전남,장흥,완숙토마토,1,26,2023-03-25,11.15,1187,0,16.74,90.41,,,
전남,장흥,완숙토마토,1,26,2023-03-26,11.3,1811,0,17.24,84.2,,,
전남,장흥,완숙토마토,1,26,2023-03-27,9.6,2259,0,17.75,76.05,,,
전남,장흥,완숙토마토,1,26,2023-03-28,9.05,1878,0,17.48,76.2,,,
전남,장흥,완숙토마토,1,26,2023-03-29,10.65,2138,0,17.85,75.87,,,
전남,장흥,완숙토마토,1,26,2023-03-30,11.79,1756,0,17.63,76.78,,,
전남,장흥,완숙토마토,1,26,2023-03-31,14.61,2166,0,18.87,71.02,,,
전남,장흥,완숙토마토,1,26,2023-04-01,12.85,2075,0,18.15,72.25,,,
전남,장흥,완숙토마토,1,26,2023-04-02,12.74,2269,0,18.08,72.2,,,
전남,장흥,완숙토마토,1,26,2023-04-03,13.15,2171,0,18.04,74.87,,,
전남,장흥,완숙토마토,1,26,2023-04-04,14.36,518,0,16.23,92.8,,,
전남,장흥,완숙토마토,1,26,2023-04-05,15.18,362,0,17.08,96.39,,,
전남,장흥,완숙토마토,1,26,2023-04-06,10.79,503,0,16.14,95.54,,,
전남,장흥,완숙토마토,1,26,2023-04-07,10.88,1665,0,17.57,85.13,,,
전남,장흥,완숙토마토,1,26,2023-04-08,9.52,2347,0,17.98,75.23,,,
전남,장흥,완숙토마토,1,26,2023-04-09,10.71,2459,0,18.31,71.89,,,
전남,장흥,완숙토마토,1,26,2023-04-10,10.46,2328,0,18.15,75.97,,,
전남,장흥,완숙토마토,1,26,2023-04-11,14.4,1038,0,17.96,87.85,,,
전남,장흥,완숙토마토,1,26,2023-04-12,14.68,2454,0,18.43,67.76,,,
전남,장흥,완숙토마토,1,26,2023-04-13,11.25,2302,0,18.25,70.42,,,
전남,장흥,완숙토마토,1,26,2023-04-14,11.59,2667,0,16.54,95.68,,,
전남,장흥,완숙토마토,1,26,2023-04-15,15.21,1534,0,18.5,83.03,,,
전남,장흥,완숙토마토,1,26,2023-04-16,12.4,1760,0,17.8,81.28,,,
전남,장흥,완숙토마토,1,26,2023-04-17,11.74,2355,0,18.17,74.86,,,
전남,장흥,완숙토마토,1,26,2023-04-18,17.63,498,0,18.18,93.74,,,
전남,장흥,완숙토마토,1,26,2023-04-19,17.36,491,0,18.98,96.13,,,
전남,장흥,완숙토마토,1,26,2023-04-20,19.62,2133,0,21.68,83.46,,,
전남,장흥,완숙토마토,1,26,2023-04-21,18.39,1658,0,20.01,81.15,,,
전남,장흥,완숙토마토,1,26,2023-04-22,15.37,2358,0,18.88,73.61,,,
전남,장흥,완숙토마토,1,26,2023-04-23,12.87,881,0,16.79,85.33,,,
전남,장흥,완숙토마토,1,26,2023-04-24,13.13,684,0,17.01,92.99,,,
전남,장흥,완숙토마토,1,26,2023-04-25,11.26,255,0,15.69,98.21,,,
전남,장흥,완숙토마토,1,26,2023-04-26,11.33,2274,0,17.94,80.28,,,
전남,장흥,완숙토마토,1,26,2023-04-27,10.76,2604,0,18.3,85.4,,,
전남,장흥,완숙토마토,1,26,2023-04-28,13.68,1280,0,18.19,93.23,,,
전남,장흥,완숙토마토,1,26,2023-04-29,16.5,445,0,18.23,98.08,,,
전남,장흥,완숙토마토,1,26,2023-04-30,13.93,2636,0,18.18,86.38,,,
전남,장흥,완숙토마토,1,26,2023-05-01,16.18,2672,0,19.21,83.6,,,
전남,장흥,완숙토마토,1,26,2023-05-02,14.11,2481,0,18.65,85.65,,,
전남,장흥,완숙토마토,1,26,2023-05-03,14.76,701,0,17.64,95.49,,,
전남,장흥,완숙토마토,1,26,2023-05-04,16.27,50,0,17.06,99.96,,,
전남,장흥,완숙토마토,1,26,2023-05-05,19.86,291,0,20.86,99.12,,,
전남,장흥,완숙토마토,1,26,2023-05-06,17.9,946,0,19.7,95.09,,,
전남,장흥,완숙토마토,1,26,2023-05-07,13.08,329,0,16.6,98.85,,,
전남,장흥,완숙토마토,1,26,2023-05-08,13.78,2251,0,18.05,87.11,,,
전남,장흥,완숙토마토,1,26,2023-05-09,16.25,2743,0,20.36,82.78,,,
전남,장흥,완숙토마토,1,26,2023-05-10,18.1,2758,0,21.1,83.9,,,
전남,장흥,완숙토마토,1,26,2023-05-11,15.92,2319,0,19.43,88.68,,,
전남,장흥,완숙토마토,1,26,2023-05-12,15.84,1605,0,19.02,91.7,,,
전남,장흥,완숙토마토,1,26,2023-05-13,16.56,1906,0,19.11,94.3,,,
전남,장흥,완숙토마토,1,26,2023-05-14,18,2494,0,20.68,99.08,,,
전남,장흥,완숙토마토,1,26,2023-05-15,16.9,1991,0,19.59,99.26,,,
전남,장흥,완숙토마토,1,26,2023-05-16,19.7,2664,0,22.11,99.17,,,
전남,장흥,완숙토마토,1,26,2023-05-17,19.44,2017,0,21.47,99,,,
전남,장흥,완숙토마토,1,26,2023-05-18,18.1,471,0,20.67,99.41,,,
전남,장흥,완숙토마토,1,26,2023-05-19,19.85,1470,0,21.48,98.08,,,
전남,장흥,완숙토마토,1,26,2023-05-20,19.47,2573,0,21.58,98.97,,,
전남,장흥,완숙토마토,1,26,2023-05-21,19.41,2477,0,21.12,98.8,,,
전남,장흥,완숙토마토,1,26,2023-05-22,17.29,937,0,18.38,98.85,,,
전남,장흥,완숙토마토,1,26,2023-05-23,18.26,2553,0,20.51,98.66,,,
전남,장흥,완숙토마토,1,26,2023-05-24,17.39,1866,0,19.78,99.22,,,
전남,장흥,완숙토마토,1,26,2023-05-25,19.15,2591,0,21.06,99.08,,,
전남,장흥,완숙토마토,1,26,2023-05-26,20.28,1705,0,21.73,98.93,,,
전남,장흥,완숙토마토,1,26,2023-05-27,21.6,991,0,22.28,98.74,,,
전남,장흥,완숙토마토,1,26,2023-05-28,22.4,952,0,23.93,99.03,,,
전남,장흥,완숙토마토,1,26,2023-05-29,22.62,408,0,23.23,99.55,,,
전남,장흥,완숙토마토,1,26,2023-05-30,19.96,362,0,21.63,99.36,,,
전남,장흥,완숙토마토,1,26,2023-05-31,20.52,2601,0,22.18,98.01,,,
전남,장흥,완숙토마토,1,26,2023-06-01,18.12,370,0,19.08,99.72,,,
전남,장흥,완숙토마토,1,26,2023-06-02,23.62,2615,0,24.87,98.18,,,
전남,장흥,완숙토마토,1,26,2023-06-03,22.35,2627,0,23.11,99.1,,,
전남,장흥,완숙토마토,1,26,2023-06-04,22.33,2213,0,22.58,99.15,,,
전남,장흥,완숙토마토,1,26,2023-06-05,22.03,1154,0,22.5,99.59,,,
전남,장흥,완숙토마토,1,26,2023-06-06,21.03,2519,0,22.62,99.51,,,
전남,장흥,완숙토마토,1,26,2023-06-07,22.15,2357,0,22.81,99.21,,,
전남,장흥,완숙토마토,1,26,2023-06-08,20.7,1904,0,22.01,99.31,,,
전남,장흥,완숙토마토,1,26,2023-06-09,21.86,2402,0,23.2,99.1,,,
전남,장흥,완숙토마토,1,26,2023-06-10,22.7,2363,0,23.85,99.06,,,
전남,장흥,완숙토마토,1,26,2023-06-11,23.21,2040,0,24.78,99.15,,,
전남,장흥,완숙토마토,1,26,2023-06-12,23.57,2108,0,24.83,98.89,,,
전남,장흥,완숙토마토,1,26,2023-06-13,23.83,2316,0,24.9,99.04,,,
전남,장흥,완숙토마토,1,26,2023-06-14,23.66,2220,0,24.27,98.69,,,
전남,장흥,완숙토마토,1,26,2023-06-15,22.73,2352,0,23.78,99,,,
전남,장흥,완숙토마토,1,26,2023-06-16,22.93,2754,0,24.01,98.99,,,
전남,장흥,완숙토마토,1,26,2023-06-17,23.72,2332,0,24.24,99.15,,,
전남,장흥,완숙토마토,1,26,2023-06-18,24.8,1928,0,25.14,99.21,,,
전남,장흥,완숙토마토,1,26,2023-06-19,23.48,2509,0,24.38,99.32,,,
전남,장흥,완숙토마토,1,26,2023-06-20,22.1,1105,0,22.9,99.28,,,
전남,장흥,완숙토마토,1,26,2023-06-21,22.84,663,0,23.52,98.65,,,
전남,장흥,완숙토마토,1,26,2023-06-22,23.85,2243,0,24.81,99.44,,,
전남,장흥,완숙토마토,1,26,2023-06-23,23.78,2630,0,24.93,99.05,,,
전남,장흥,완숙토마토,1,26,2023-06-24,23.27,2017,0,24.16,99.31,,,
전남,화순,완숙토마토,1,24,2022-12-26,-3.99,910,0,14.03,99.23,410.06,2.58,
전남,화순,완숙토마토,1,24,2022-12-27,-2.78,1176,0,14.74,98.4,376.5,4.19,
전남,화순,완숙토마토,1,24,2022-12-28,-2,817,0,13.98,98.88,395.3,2.55,
전남,화순,완숙토마토,1,24,2022-12-29,-1.91,1023,0,14,99.09,407.89,3.59,
전남,화순,완숙토마토,1,24,2022-12-30,-1.48,869,0,13.81,99.14,383.2,3.8,
전남,화순,완숙토마토,1,24,2022-12-31,-1.08,1135,0,14.5,98.76,394.95,3.98,
전남,화순,완숙토마토,1,24,2023-01-01,-0.4,929,0,14.29,99.15,424.42,3.7,
전남,화순,완숙토마토,1,24,2023-01-02,0.21,1210,0,13.86,99.38,388.05,1.56,
전남,화순,완숙토마토,1,24,2023-01-03,-1.39,1220,0,14.65,99.31,399.63,3.42,
전남,화순,완숙토마토,1,24,2023-01-04,-1.62,922,0,14.4,98.97,386.8,3.66,
전남,화순,완숙토마토,1,24,2023-01-05,1.02,809,0,14.31,99.16,396.57,4.69,
전남,화순,완숙토마토,1,24,2023-01-06,1.76,916,1,14.8,98.5,411.14,5.38,
전남,화순,완숙토마토,1,24,2023-01-07,4.6,701,0,13.71,98.78,385.14,5.41,
전남,화순,완숙토마토,1,24,2023-01-08,0.83,1074,0,14.7,98.76,389.09,5.97,
전남,화순,완숙토마토,1,24,2023-01-09,2.9,541,0,13.82,98.95,410.71,5.57,
전남,화순,완숙토마토,1,24,2023-01-10,1.61,1235,0,15.25,98.57,439.63,6.52,
전남,화순,완숙토마토,1,24,2023-01-11,3.05,1157,0,15.08,98.58,476.38,7.13,
전남,화순,완숙토마토,1,24,2023-01-12,7.31,1023,1,16.49,99.24,464.08,13.46,
전남,화순,완숙토마토,1,24,2023-01-13,14.79,191,1,16.63,99.7,546.52,14.79,
전남,화순,완숙토마토,1,24,2023-01-14,9.02,208,0,14.5,99.84,556.04,9.03,
전남,화순,완숙토마토,1,24,2023-01-15,2.75,193,1,11.85,98.95,478.25,2.75,
전남,화순,완숙토마토,1,24,2023-01-16,-0.42,1297,0,13.82,98.85,382.58,0.84,
전남,화순,완숙토마토,1,24,2023-01-17,-1.42,1259,0,12.26,98.98,381.04,2.31,
전남,화순,완숙토마토,1,24,2023-01-18,-1.21,891,0,14.14,99.1,410.92,3.36,
전남,화순,완숙토마토,1,24,2023-01-19,0.3,1077,0,14.74,98.89,391.58,3.82,
전남,화순,완숙토마토,1,24,2023-01-20,0.65,1068,0,14.04,99.02,367.54,2.89,
전남,화순,완숙토마토,1,24,2023-01-21,-1.98,1430,0,15.31,98.98,374.21,2.68,
전남,화순,완숙토마토,1,24,2023-01-22,1.5,403,0,13.06,99.36,388.17,4.79,
전남,화순,완숙토마토,1,24,2023-01-23,2.58,1181,0,14.78,98.61,384,5.05,
전남,화순,완숙토마토,1,24,2023-01-24,-6.44,864,1,12.03,98.61,347.17,0.6,
전남,화순,완숙토마토,1,24,2023-01-25,-8.16,1499,0,14.68,98.93,351.58,,
전남,화순,완숙토마토,1,24,2023-01-26,-2.84,356,1,12.93,98.26,385.58,1.73,
전남,화순,완숙토마토,1,24,2023-01-27,-1.94,1282,1,14.2,98.81,366.63,,
전남,화순,완숙토마토,1,24,2023-01-28,-2.68,1250,1,15.01,98.69,349.08,0.1,
전남,화순,완숙토마토,1,24,2023-01-29,0.18,1372,1,15.26,98.73,360.5,3.58,
전남,화순,완숙토마토,1,24,2023-01-30,0.95,1509,0,15.91,98.68,356.33,3.61,
전남,화순,완숙토마토,1,24,2023-01-31,0.79,1481,0,16.75,99.15,365.29,6.78,
전남,화순,완숙토마토,1,25,2022-07-28,27,2386,0,28.98,99.37,412.88,,
전남,화순,완숙토마토,1,25,2022-07-29,28.65,2263,0,28.9,98.88,426.17,,
전남,화순,완숙토마토,1,25,2022-07-30,27.4,1059,0,27.74,99.24,415.88,,
전남,화순,완숙토마토,1,25,2022-07-31,26.8,451,0,27.56,99.22,389.38,,
전남,화순,완숙토마토,1,25,2022-08-01,27.41,619,0,27.93,98.91,396.67,,
전남,화순,완숙토마토,1,25,2022-08-02,28.11,1585,0,29.39,99.19,395.38,,
전남,화순,완숙토마토,1,25,2022-08-03,26.82,1098,0,28.27,99.3,435.54,,
전남,화순,완숙토마토,1,25,2022-08-04,28.11,1835,0,29.78,99.11,432.21,,
전남,화순,완숙토마토,1,25,2022-08-05,28.23,2015,0,29.7,99.2,427.63,,
전남,화순,완숙토마토,1,25,2022-08-06,29.32,1730,0,30.63,99.29,438.88,,
전남,화순,완숙토마토,1,25,2022-08-07,29.15,2095,0,30.47,99.43,428.54,,
전남,화순,완숙토마토,1,25,2022-08-08,28.15,1856,0,29.71,99.18,414.67,,
전남,화순,완숙토마토,1,25,2022-08-09,27.64,1548,0,28.99,99.45,421.08,,
전남,화순,완숙토마토,1,25,2022-08-10,27.51,1289,0,28.58,99.25,409.33,,
전남,화순,완숙토마토,1,25,2022-08-11,26.42,388,0,27.73,98.99,436.21,,
전남,화순,완숙토마토,1,25,2022-08-12,27.66,1293,0,28.88,99.12,436.71,,
전남,화순,완숙토마토,1,25,2022-08-13,27.4,1440,0,28.9,99.26,419.75,,
전남,화순,완숙토마토,1,25,2022-08-14,28.61,1984,0,30.09,99.1,422.29,,
전남,화순,완숙토마토,1,25,2022-08-15,28.81,1898,0,30.32,98.89,409.17,,
전남,화순,완숙토마토,1,32,2022-09-17,25.7,1867,0,26.56,93.75,293.84,,
전남,화순,완숙토마토,1,32,2022-09-18,26.05,1537,0,26.73,89.43,282.83,,
전남,화순,완숙토마토,1,32,2022-09-19,24.07,1865,0,24.99,77.58,228.1,,
전남,화순,완숙토마토,1,32,2022-09-20,18.15,1634,0,19.88,84.89,267.6,,
전남,화순,완숙토마토,1,32,2022-09-21,16.73,2121,0,19,84.37,286.21,,
전남,화순,완숙토마토,1,32,2022-09-22,15.96,2013,0,19.04,84.19,311.25,,
전남,화순,완숙토마토,1,32,2022-09-23,16.3,1726,0,18.96,82.33,279.36,,
전남,화순,완숙토마토,1,32,2022-09-24,15.04,1988,0,18.26,77.08,300.86,,
전남,화순,완숙토마토,1,32,2022-09-25,15.42,831,0,18.13,89.54,287.21,,
전남,화순,완숙토마토,1,32,2022-09-26,15.22,758,0,18.45,93.54,275.83,,
전남,화순,완숙토마토,1,32,2022-09-27,17.45,1949,0,19.84,86.7,274.96,,
전남,화순,완숙토마토,1,32,2022-09-28,18.06,1107,0,19.49,89,299.33,,
전남,화순,완숙토마토,1,32,2022-09-29,17.83,1835,0,19.81,85.38,284.74,,
전남,화순,완숙토마토,1,32,2022-09-30,17.87,2023,0,19.52,86.5,310.13,,
전남,화순,완숙토마토,1,32,2022-10-01,18.57,1809,0,20.02,88.75,307.73,,
전남,화순,완숙토마토,1,32,2022-10-02,19.6,1896,0,20.66,87.82,286.67,,
전남,화순,완숙토마토,1,32,2022-10-03,24.57,842,0,24.45,95.38,243.67,,
전남,화순,완숙토마토,1,32,2022-10-04,19.56,674,0,20.6,91.14,252.71,,
전남,화순,완숙토마토,1,32,2022-10-05,16.15,1911,0,17.91,79.7,256.83,,
전남,화순,완숙토마토,1,32,2022-10-06,15.82,1474,0,17.94,83.25,277.82,,
전남,화순,완숙토마토,1,32,2022-10-07,15.12,1571,0,17.7,82.58,269.63,,
전남,화순,완숙토마토,1,32,2022-10-08,13.88,1115,0,17.08,85.87,317,,
전남,화순,완숙토마토,1,32,2022-10-09,14.35,410,0,16.26,92.68,291.96,,
전남,화순,완숙토마토,1,32,2022-10-10,11.75,1069,0,15.88,87.5,275.21,,
전남,화순,완숙토마토,1,32,2022-10-11,12.73,1842,0,17.02,80.67,284.87,,
전남,화순,완숙토마토,1,32,2022-10-12,11.5,1811,0,17.68,82.79,321.13,,
전남,화순,완숙토마토,1,32,2022-10-13,12.96,1831,0,18.04,82.33,320.5,,
전남,화순,완숙토마토,1,32,2022-10-14,14.33,1836,0,18.24,84.95,328.36,,
전남,화순,완숙토마토,1,32,2022-10-15,15.81,1707,0,18.38,86.4,318.75,,
전남,화순,완숙토마토,1,32,2022-10-16,15.78,1442,0,18.37,86.74,305.46,,
전남,화순,완숙토마토,1,32,2022-10-17,13.1,1828,0,17.9,84.75,317.48,,
전남,화순,완숙토마토,1,32,2022-10-18,9.73,1907,0,17.85,84.63,327.63,,
전남,화순,완숙토마토,1,32,2022-10-19,7.29,1859,0,17.55,85.8,395.21,,
전남,화순,완숙토마토,1,32,2022-10-20,8.69,1743,0,18,85.63,382.96,,
전남,화순,완숙토마토,1,32,2022-10-21,11.95,1177,0,17.57,88.82,335.88,,
전남,화순,완숙토마토,1,32,2022-10-22,15.74,1563,0,18.03,87.57,305.79,,
전남,화순,완숙토마토,1,32,2022-10-23,12.13,1460,0,17.48,85.67,362.9,,
전남,화순,완숙토마토,1,32,2022-10-24,8.02,1705,0,17.46,85.53,371.3,,
전남,화순,완숙토마토,1,32,2022-10-25,6.14,1651,0,17.42,87.92,377.41,,
전남,화순,완숙토마토,1,32,2022-10-26,9.25,1413,0,17.25,88.96,363.55,,
전남,화순,완숙토마토,1,32,2022-10-27,11.97,1606,0,17.35,86.71,349.46,,
전남,화순,완숙토마토,1,32,2022-10-28,10.15,1503,0,17.27,86.58,366.38,,
전남,화순,완숙토마토,1,32,2022-10-29,10.89,1288,0,17.34,89.25,354.79,,
전남,화순,완숙토마토,1,32,2022-10-30,10.91,1352,0,16.84,88.92,362.42,,
전남,화순,완숙토마토,1,32,2022-10-31,11.27,1488,0,17.37,86.04,351.25,,
전남,화순,완숙토마토,1,32,2022-11-01,10.71,1405,0,17.24,84.91,366.5,,
전남,화순,완숙토마토,1,32,2022-11-02,10.17,1310,0,17.17,86,364.46,,
전남,화순,완숙토마토,1,32,2022-11-03,9.01,1388,0,17.21,84.55,365.75,,
전남,화순,완숙토마토,1,32,2022-11-04,8.45,1562,0,17.07,87.93,366.09,,
전남,화순,완숙토마토,1,32,2022-11-05,5.8,1581,0,17.03,86.46,372.74,,
전남,화순,완숙토마토,1,32,2022-11-06,5.53,1433,0,17.08,87.46,388.14,,
전남,화순,완숙토마토,1,32,2022-11-07,7.15,1323,0,16.94,88,391.95,,
전남,화순,완숙토마토,1,32,2022-11-08,7.78,1365,0,16.79,87.2,367.17,,
전남,화순,완숙토마토,1,32,2022-11-09,7.28,1273,0,17.09,87.92,376.96,,
전남,화순,완숙토마토,1,32,2022-11-10,11.2,1154,0,16.8,85.2,378.71,,
전남,화순,완숙토마토,1,32,2022-11-11,13.14,1083,0,16.97,86.63,364.13,,
전남,화순,완숙토마토,1,32,2022-11-12,15.15,719,0,17.83,92.04,353.92,,
전남,화순,완숙토마토,1,32,2022-11-13,11.99,353,0,15.79,93.43,284.13,,
전남,화순,완숙토마토,1,32,2022-11-14,9.62,952,0,15.92,89.68,351.25,,
전남,화순,완숙토마토,1,32,2022-11-15,6.43,1227,0,16.27,87.23,366.13,,
전남,화순,완숙토마토,1,32,2022-11-16,6.1,1219,0,16.81,86.95,365.75,,
전남,화순,완숙토마토,1,32,2022-11-17,6.02,1195,0,16.7,88.63,354.29,,
전남,화순,완숙토마토,1,32,2022-11-18,5.29,1363,0,17.01,87.76,383.75,,
전남,화순,완숙토마토,1,32,2022-11-19,7.86,1268,0,17.01,88.25,385.75,,
전남,화순,완숙토마토,1,32,2022-11-20,9.69,321,0,15.41,92.13,391.5,,
전남,화순,완숙토마토,1,32,2022-11-21,8.16,750,0,15.8,90.21,371.08,,
전남,화순,완숙토마토,1,32,2022-11-22,9.34,251,0,15.07,95.04,380.29,,
전남,화순,완숙토마토,1,32,2022-11-23,9.63,843,0,15.46,90.42,351.46,,
전남,화순,완숙토마토,1,32,2022-11-24,5.15,1045,0,16.05,90.71,358.67,,
전남,화순,완숙토마토,1,32,2022-11-25,5.49,952,0,16.2,91.2,372.25,,
전남,화순,완숙토마토,1,32,2022-11-26,7.68,1160,0,16.4,91.63,356.91,,
전남,화순,완숙토마토,1,32,2022-11-27,5.75,1077,0,16.11,93.58,357.96,,
전남,화순,완숙토마토,1,32,2022-11-28,13.45,302,0,16.95,96.79,346.96,,
전남,화순,완숙토마토,1,32,2022-11-29,11.85,257,0,15.45,94.83,288.13,,
전남,화순,완숙토마토,1,32,2022-11-30,0.33,847,0,14.05,94.64,324.25,,
전남,화순,완숙토마토,1,32,2022-12-01,-1.29,880,0,14.93,97.17,312.67,,
전남,화순,완숙토마토,1,32,2022-12-02,-0.27,1258,0,15.73,97.25,335.22,,
전남,화순,완숙토마토,1,32,2022-12-03,3.36,440,0,14.89,99.13,367.58,,
전남,화순,완숙토마토,1,32,2022-12-04,2.83,877,0,14.83,98.88,355.91,,
전남,화순,완숙토마토,1,32,2022-12-05,0.03,929,0,14.92,98.77,332,,
전남,화순,완숙토마토,1,32,2022-12-06,-0.26,1090,0,15.75,99.32,353.82,,
전남,화순,완숙토마토,1,32,2022-12-07,1.08,1122,0,15.91,99.75,353.91,,
전남,화순,완숙토마토,1,32,2022-12-08,1.51,1079,0,16.07,99.88,368.75,,
전남,화순,완숙토마토,1,32,2022-12-09,4.08,586,0,14.7,99.96,364.54,,
